################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.2213780674153787E+00 a      2069     0   104     1     9
  1.2566383848206191E+00 a      2070     0   104     1    10
  5.4943326384016382E+00 a      2071     0   104     1    11
  5.7083686571791903E-01 a      2072     0   104     1    12
  5.0277723432648944E+00 a      2073     0   104     1    13
 -9.9226529016510128E+00 a      2074     0   104     1    14
  2.5365106782904459E+00 a      2075     0   104     1    15
 -1.3066582211065642E+01 a      2076     0   104     1    16
  2.3850830325505736E+00 a      2077     0   104     1    17
  8.1274297329405236E+00 a      2078     0   104     1    18
  1.9288732785539747E-01 a      2079     0   104     1    19
 -3.2346353417615616E+00 a      2080     0   104     1    20
 -1.0487853577678854E+01 a      2081     0   105     1     1
 -5.8498245501156285E+00 a      2082     0   105     1     2
 -3.4380632326869836E+00 a      2083     0   105     1     3
 -2.6555920541353957E+00 a      2084     0   105     1     4
  2.5762847561753381E+00 a      2085     0   105     1     5
 -3.0517751606524408E+00 a      2086     0   105     1     6
  4.5831428513532990E-01 a      2087     0   105     1     7
  1.7961119882954213E+00 a      2088     0   105     1     8
  4.9612196946175571E+00 a      2089     0   105     1     9
  1.6950539800991939E+00 a      2090     0   105     1    10
  9.7935161624264335E+00 a      2091     0   105     1    11
  2.5747192171356831E-01 a      2092     0   105     1    12
 -9.8109577495402363E+00 a      2093     0   105     1    13
 -1.3002736191057762E+00 a      2094     0   105     1    14
  3.6263720155896690E+00 a      2095     0   105     1    15
  1.0676773320407781E+01 a      2096     0   105     1    16
 -1.3892246988364729E+00 a      2097     0   105     1    17
  4.5187372352880964E-02 a      2098     0   105     1    18
  2.0740276316562412E+00 a      2099     0   105     1    19
  5.5922593396109113E+00 a      2100     0   105     1    20
 -9.6363550375874443E+00 a      2101     0   106     1     1
  3.9673763706072278E+00 a      2102     0   106     1     2
 -9.3177176657191882E+00 a      2103     0   106     1     3
  1.2249976476989673E+01 a      2104     0   106     1     4
 -2.3512335713263188E+00 a      2105     0   106     1     5
 -1.3623212811996666E+01 a      2106     0   106     1     6
 -1.3525504868801340E+01 a      2107     0   106     1     7
 -1.5575894685196788E-02 a      2108     0   106     1     8
  7.8045554742956478E+00 a      2109     0   106     1     9
 -1.2958109694278178E-01 a      2110     0   106     1    10
 -1.3243543567695577E+00 a      2111     0   106     1    11
  1.4863050317187054E+00 a      2112     0   106     1    12
  1.1563982716166741E+01 a      2113     0   106     1    13
 -2.8443159718178510E+01 a      2114     0   106     1    14
 -2.2407141409473430E-01 a      2115     0   106     1    15
 -1.4719982175859338E+01 a      2116     0   106     1    16
 -5.3468387376588711E-04 a      2117     0   106     1    17
 -1.0575618673547769E+01 a      2118     0   106     1    18
 -1.1098547732393693E+00 a      2119     0   106     1    19
 -1.2549753274606668E+00 a      2120     0   106     1    20
 -8.4511955632900317E+00 a      2121     0   107     1     1
  1.5276540100276668E+00 a      2122     0   107     1     2
  2.3634452230241974E+00 a      2123     0   107     1     3
  4.3191790647985346E+00 a      2124     0   107     1     4
  8.4447999072626434E+00 a      2125     0   107     1     5
 -1.6980454675673748E+01 a      2126     0   107     1     6
 -2.5984689027647758E+00 a      2127     0   107     1     7
  6.4923917762143135E-01 a      2128     0   107     1     8
  2.0277729497628454E+00 a      2129     0   107     1     9
 -1.7467555651167346E+00 a      2130     0   107     1    10
  1.3414105907664185E+01 a      2131     0   107     1    11
  1.2245215586464535E+00 a      2132     0   107     1    12
  1.1972619658670944E+00 a      2133     0   107     1    13
 -2.3744220504899424E+01 a      2134     0   107     1    14
 -2.9354845852044948E+00 a      2135     0   107     1    15
  8.8341996835021064E+00 a      2136     0   107     1    16
  1.0510630918989909E+01 a      2137     0   107     1    17
 -2.5129902325195004E+00 a      2138     0   107     1    18
 -1.6909802360042383E+00 a      2139     0   107     1    19
  6.5355224916521815E+00 a      2140     0   107     1    20
 -8.0583541570639614E+00 a      2141     0   108     1     1
 -1.0071929268854056E+01 a      2142     0   108     1     2
 -3.0394006582490927E+00 a      2143     0   108     1     3
 -1.2290961013487221E+01 a      2144     0   108     1     4
  8.3818047071657134E+00 a      2145     0   108     1     5
 -6.4564213074556740E+00 a      2146     0   108     1     6
  6.6339418463229558E+00 a      2147     0   108     1     7
 -1.4986423821262274E+00 a      2148     0   108     1     8
 -1.6370800447230323E+01 a      2149     0   108     1     9
 -1.8548519287709203E-01 a      2150     0   108     1    10
  7.0611547207049075E+00 a      2151     0   108     1    11
  4.2474372901561761E+00 a      2152     0   108     1    12
  1.0510478083927510E-01 a      2153     0   108     1    13
 -1.7014959689647291E+01 a      2154     0   108     1    14
 -1.7978254952013093E+00 a      2155     0   108     1    15
  3.9386010339076689E+00 a      2156     0   108     1    16
  1.4296676304910157E+01 a      2157     0   108     1    17
 -5.2477631099355522E+00 a      2158     0   108     1    18
 -3.4619658817210928E+00 a      2159     0   108     1    19
  4.7887944377855742E+00 a      2160     0   108     1    20
 -2.2201164087558811E+00 a      2161     0   109     1     1
 -1.2790075768940696E+01 a      2162     0   109     1     2
  2.1807438479770438E+00 a      2163     0   109     1     3
 -5.4250922115449629E-01 a      2164     0   109     1     4
  9.6460640491008558E+00 a      2165     0   109     1     5
 -8.8683208466022005E+00 a      2166     0   109     1     6
 -9.9574363948691662E+00 a      2167     0   109     1     7
  2.0084572222825575E-01 a      2168     0   109     1     8
  6.2072468384473627E+00 a      2169     0   109     1     9
 -7.4184930658224923E-01 a      2170     0   109     1    10
  4.3305653989116113E+00 a      2171     0   109     1    11
 -6.1483792102978363E-01 a      2172     0   109     1    12
 -5.6357352049144422E+00 a      2173     0   109     1    13
  5.5934876844232262E+00 a      2174     0   109     1    14
  9.7618706995608362E-01 a      2175     0   109     1    15
  1.2117516147252667E+01 a      2176     0   109     1    16
  1.8312556314624295E+01 a      2177     0   109     1    17
  2.5036032929043643E+00 a      2178     0   109     1    18
  4.5947519840890250E-01 a      2179     0   109     1    19
 -1.2820759178484272E+01 a      2180     0   109     1    20
  1.2713831953873317E+01 a      2181     0   110     1     1
 -1.3759755298130859E+01 a      2182     0   110     1     2
 -4.7810733682597535E+00 a      2183     0   110     1     3
 -2.2501960500257350E+00 a      2184     0   110     1     4
  2.7315299483577711E+00 a      2185     0   110     1     5
  1.2511651761659179E+00 a      2186     0   110     1     6
 -1.1705130181238733E+01 a      2187     0   110     1     7
 -2.2927451114130082E+00 a      2188     0   110     1     8
 -2.2059135605042538E+01 a      2189     0   110     1     9
 -9.6020355184410744E-01 a      2190     0   110     1    10
  3.8313816101428517E+00 a      2191     0   110     1    11
  4.3510211462922248E+00 a      2192     0   110     1    12
 -4.6175947556353387E+00 a      2193     0   110     1    13
 -5.2291084069833327E-01 a      2194     0   110     1    14
 -1.1471276732396544E-01 a      2195     0   110     1    15
 -9.7887536351072502E+00 a      2196     0   110     1    16
  1.3006530903867802E+01 a      2197     0   110     1    17
 -3.1210506871540600E-01 a      2198     0   110     1    18
 -5.7465796207479070E+00 a      2199     0   110     1    19
 -1.4025428222425885E+01 a      2200     0   110     1    20
  8.2407960527896162E-01 a      2201     0   111     1     1
  1.0175620074217807E+01 a      2202     0   111     1     2
  5.6014874683199309E+00 a      2203     0   111     1     3
  2.6638691186700476E+00 a      2204     0   111     1     4
  2.4755544395840343E+00 a      2205     0   111     1     5
  4.8016433185863514E+00 a      2206     0   111     1     6
  1.4280201243758723E+01 a      2207     0   111     1     7
 -9.3085652638648464E-01 a      2208     0   111     1     8
 -1.6095372932337625E+01 a      2209     0   111     1     9
 -3.9135067380748736E+00 a      2210     0   111     1    10
  2.8934362233672259E+00 a      2211     0   111     1    11
  3.5215994127172614E+00 a      2212     0   111     1    12
  1.0373507492647406E+01 a      2213     0   111     1    13
 -1.0369460434656737E+00 a      2214     0   111     1    14
 -4.3331133980734160E+00 a      2215     0   111     1    15
  3.2014163805526874E-01 a      2216     0   111     1    16
  2.7345208269769973E+01 a      2217     0   111     1    17
  7.0060122983849800E+00 a      2218     0   111     1    18
 -5.0316838076684416E+00 a      2219     0   111     1    19
 -2.4046840747835748E+01 a      2220     0   111     1    20
 -1.2652738355425331E+01 a      2221     0   112     1     1
 -9.6515305366920661E+00 a      2222     0   112     1     2
  1.1420480480241324E+01 a      2223     0   112     1     3
 -6.2306882512804567E+00 a      2224     0   112     1     4
  1.1983899249327800E+01 a      2225     0   112     1     5
  1.2121275976115740E+01 a      2226     0   112     1     6
  6.6901779910703620E+00 a      2227     0   112     1     7
  2.2374602318125070E-01 a      2228     0   112     1     8
 -5.7523582783896332E+00 a      2229     0   112     1     9
 -1.6198200287002981E-01 a      2230     0   112     1    10
  1.4712221925639168E+01 a      2231     0   112     1    11
 -8.4866992744734904E-01 a      2232     0   112     1    12
 -1.0828200259069108E+01 a      2233     0   112     1    13
  2.3515906178547592E+01 a      2234     0   112     1    14
 -7.8040474862300369E-01 a      2235     0   112     1    15
 -1.0490686239526747E+01 a      2236     0   112     1    16
  1.7391310514164438E+01 a      2237     0   112     1    17
  7.2690730208819765E-01 a      2238     0   112     1    18
 -1.7522848772786326E-01 a      2239     0   112     1    19
  3.8488374924071009E+00 a      2240     0   112     1    20
  5.1742544312595680E+00 a      2241     0   113     1     1
  3.8708835618259363E-01 a      2242     0   113     1     2
 -3.9659573751282168E-01 a      2243     0   113     1     3
 -6.3959641467090451E+00 a      2244     0   113     1     4
  5.6935274634139903E+00 a      2245     0   113     1     5
  8.2978924150056343E+00 a      2246     0   113     1     6
  4.6708211852737227E+00 a      2247     0   113     1     7
 -1.0612549325776394E-04 a      2248     0   113     1     8
 -5.0706163305480771E+00 a      2249     0   113     1     9
 -1.3911419230634064E-01 a      2250     0   113     1    10
  2.0475655089704423E+00 a      2251     0   113     1    11
  1.4815508233115421E-01 a      2252     0   113     1    12
 -2.9247009878518835E+00 a      2253     0   113     1    13
  1.6877221117183264E+01 a      2254     0   113     1    14
  6.2141767105842904E-01 a      2255     0   113     1    15
 -7.6203659433296904E+00 a      2256     0   113     1    16
 -3.5133742853452490E+00 a      2257     0   113     1    17
  7.1012404028098013E+00 a      2258     0   113     1    18
  1.3273392809007050E+00 a      2259     0   113     1    19
 -3.2384118047514017E+00 a      2260     0   113     1    20
  1.1670373603184874E+01 a      2261     0   114     1     1
  5.2667612836080142E+00 a      2262     0   114     1     2
  6.0578468196764472E+00 a      2263     0   114     1     3
 -6.9172013799712468E+00 a      2264     0   114     1     4
 -6.8570610621922805E+00 a      2265     0   114     1     5
  9.0378452900137862E+00 a      2266     0   114     1     6
 -4.6161230571838878E+00 a      2267     0   114     1     7
  2.4379424004883279E-01 a      2268     0   114     1     8
  2.6102143912386979E+00 a      2269     0   114     1     9
 -4.1670608458287189E-01 a      2270     0   114     1    10
  1.4681795152976399E+01 a      2271     0   114     1    11
 -1.1415695425960861E+00 a      2272     0   114     1    12
  1.4080325164914729E+00 a      2273     0   114     1    13
  8.7850108526080941E+00 a      2274     0   114     1    14
 -1.0574887023369313E+00 a      2275     0   114     1    15
 -6.4626399346302392E+00 a      2276     0   114     1    16
 -5.1573098744090062E+00 a      2277     0   114     1    17
 -7.3053020747245885E+00 a      2278     0   114     1    18
 -1.1377117505020018E+00 a      2279     0   114     1    19
  5.8642934075228670E+00 a      2280     0   114     1    20
 -1.3687406053092563E+01 a      2281     0   115     1     1
  1.2265596503428517E+01 a      2282     0   115     1     2
 -3.9965351591161097E-01 a      2283     0   115     1     3
  5.4833217987780518E+00 a      2284     0   115     1     4
  1.2565691430198809E+01 a      2285     0   115     1     5
  2.2489596920072128E+01 a      2286     0   115     1     6
